duration,director_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes,user_critic_ratio
90.0,23000.0,24475193.0,Don Jon,190494,44265,1.0,USA,R,3000000.0,2013.0,6.6,33000,
111.0,72.0,6200756.0,Ghost World,96129,34106,0.0,USA,R,7000000.0,2001.0,7.4,5000,
91.0,14.0,1292119.0,Iris,14786,16768,1.0,UK,R,5500000.0,2001.0,7.1,0,
97.0,25.0,3629758.0,The Chorus,44151,745,0.0,France,G,5500000.0,2004.0,7.9,0,
92.0,9.0,6239558.0,Mambo Italiano,5548,1033,0.0,Canada,R,5000000.0,2003.0,6.7,352,
104.0,10.0,1056102.0,Wonderland,18792,1315,0.0,USA,R,5000000.0,2003.0,6.6,1000,
120.0,0.0,27545445.0,Do the Right Thing,59524,2892,2.0,USA,R,6500000.0,1989.0,7.9,0,
99.0,56.0,56007.0,Harvard Man,3754,6776,3.0,USA,R,5500000.0,2001.0,4.9,113,
93.0,592.0,611709.0,Le Havre,15267,391,1.0,Other,R,3850000.0,2011.0,7.2,0,
99.0,17.0,22770.0,R100,1658,81,0.0,Other,R,5500000.0,2013.0,6.1,543,
96.0,3.0,27445.0,Salvation Boulevard,3788,561,5.0,USA,R,9000000.0,2011.0,5.3,1000,
96.0,136.0,766487.0,The Ten,15315,4883,4.0,USA,R,5250000.0,2007.0,5.0,915,
100.0,77.0,1196752.0,Headhunters,79353,385,3.0,Other,R,30300000.0,2011.0,7.6,23000,
98.0,12.0,795126.0,Saint Ralph,4976,955,1.0,Canada,G,6000000.0,2004.0,7.6,989,
106.0,0.0,83574831.0,Insidious: Chapter 2,109214,2975,0.0,USA,G,5000000.0,2013.0,6.6,35000,
95.0,163.0,87025093.0,Saw II,188679,4134,0.0,USA,R,4000000.0,2005.0,6.6,0,
104.0,16.0,71897215.0,10 Cloverfield Lane,126893,14504,0.0,USA,G,15000000.0,2016.0,7.3,33000,
87.0,79.0,64267897.0,Jackass: The Movie,67992,1770,0.0,USA,R,5000000.0,2002.0,6.6,0,
81.0,26.0,56536016.0,Lights Out,13523,3344,0.0,USA,G,4900000.0,2016.0,6.9,0,
94.0,24.0,104007828.0,Paranormal Activity 3,76828,2371,0.0,USA,R,5000000.0,2011.0,5.8,24000,
89.0,10.0,50820940.0,Ouija,31915,5056,0.0,USA,G,5000000.0,2014.0,4.4,18000,
88.0,55.0,44793200.0,A Nightmare on Elm Street 3: Dream Warriors,49820,1584,0.0,USA,NC-17,4500000.0,1987.0,6.6,0,
115.0,399.0,44456509.0,Instructions Not Included,22105,688,1.0,Other,G,5000000.0,2013.0,7.6,14000,
96.0,24.0,53884821.0,Paranormal Activity 4,51204,799,0.0,USA,R,5000000.0,2012.0,4.6,26000,
93.0,54.0,34872293.0,Freddy's Dead: The Final Nightmare,30765,42002,0.0,USA,R,8500000.0,1991.0,4.9,963,
109.0,260.0,34468224.0,Monster,105568,11736,2.0,USA,R,4500000.0,2003.0,7.3,0,
101.0,52.0,32453345.0,Paranormal Activity: The Marked Ones,31791,2161,0.0,USA,R,5000000.0,2014.0,5.0,10000,
117.0,212.0,27296514.0,Dallas Buyers Club,326494,17738,0.0,USA,R,5000000.0,2013.0,8.0,65000,
83.0,26.0,25799043.0,The Lazarus Effect,28513,11771,0.0,USA,G,3300000.0,2015.0,5.2,0,
113.0,22000.0,25530884.0,Memento,845580,1997,0.0,USA,R,9000000.0,2000.0,8.5,40000,
104.0,59.0,27689474.0,Oculus,85688,2071,0.0,USA,R,5000000.0,2013.0,6.5,23000,
97.0,0.0,24138847.0,Clerks II,114797,2990,3.0,USA,R,5000000.0,2006.0,7.4,0,
110.0,335.0,21994911.0,Billy Elliot,98354,1122,0.0,UK,R,5000000.0,2000.0,7.7,0,
103.0,214.0,21501098.0,The Way Way Back,115813,8375,1.0,USA,G,5000000.0,2013.0,7.4,22000,
94.0,0.0,19281235.0,House Party 2,3571,2523,0.0,USA,R,5000000.0,1991.0,5.1,232,
77.0,0.0,19421271.0,Doug's 1st Movie,2448,2908,1.0,USA,G,5000000.0,1999.0,5.0,122,
134.0,3000.0,20733485.0,The Apostle,11622,428,1.0,USA,G,5000000.0,1997.0,7.2,1000,
90.0,37.0,24809547.0,Our Idiot Brother,74875,15710,1.0,USA,R,5000000.0,2011.0,6.4,11000,
104.0,0.0,23031390.0,The Players Club,4345,2868,9.0,USA,R,4500000.0,1998.0,5.6,575,
93.0,66.0,21197315.0,"As Above, So Below",49948,1410,0.0,USA,R,5000000.0,2014.0,6.1,14000,
106.0,23.0,17382982.0,Addicted,5975,2840,0.0,USA,R,5000000.0,2014.0,5.2,0,
109.0,148.0,14821531.0,Eve's Bayou,6915,3843,2.0,USA,R,6000000.0,1997.0,7.3,599,
101.0,25.0,18656400.0,Still Alice,86077,19673,1.0,USA,G,5000000.0,2014.0,7.5,45000,
100.0,6.0,14343976.0,Friday the 13th Part VIII: Jason Takes Manhattan,22961,1327,0.0,USA,R,5000000.0,1989.0,4.5,1000,
95.0,38.0,241437427.0,My Big Fat Greek Wedding,102071,1495,3.0,USA,PG,5000000.0,2002.0,6.6,5000,0.2222222222222222
94.0,520.0,14123773.0,Spring Breakers,108683,12306,4.0,USA,R,5000000.0,2012.0,5.3,25000,
93.0,13.0,15126948.0,Halloween: The Curse of Michael Myers,20815,1227,0.0,USA,R,5000000.0,1995.0,4.9,0,
106.0,0.0,13622333.0,Y Tu Mamá También,91377,361,1.0,Other,R,2000000.0,2001.0,7.7,0,
99.0,1000.0,13464388.0,Shaun of the Dead,395921,1686,6.0,UK,R,4000000.0,2004.0,8.0,19000,
82.0,7.0,13350177.0,The Haunting of Molly Hartley,7904,4856,5.0,USA,G,5000000.0,2008.0,3.8,562,
135.0,407.0,13269963.0,Lone Star,23202,11400,2.0,USA,R,5000000.0,1996.0,7.6,0,
88.0,27.0,17768000.0,Halloween 4: The Return of Michael Myers,29629,1136,0.0,USA,R,5000000.0,1988.0,5.9,0,
89.0,17.0,12947763.0,April Fool's Day,10624,1160,0.0,USA,R,5000000.0,1986.0,6.2,0,
110.0,272.0,14100000.0,Diner,14995,2943,6.0,USA,R,5000000.0,1982.0,7.2,0,
107.0,8.0,12200000.0,Lone Wolf McQuade,7973,2383,0.0,USA,PG,5000000.0,1983.0,6.3,0,
86.0,17.0,17683670.0,Apollo 18,47227,1520,0.0,USA,G,5000000.0,2011.0,5.2,0,
91.0,19.0,12055108.0,Sunshine Cleaning,61151,2528,0.0,USA,R,8000000.0,2008.0,6.9,0,
103.0,66.0,27285953.0,No Escape,48675,259,0.0,USA,R,5000000.0,2015.0,6.8,16000,
92.0,89.0,11675178.0,Fifty Shades of Black,9509,2848,4.0,USA,R,5000000.0,2016.0,3.5,11000,
99.0,1000.0,10572742.0,Not Easily Broken,2326,2269,1.0,USA,G,8000000.0,2009.0,6.1,738,
96.0,23.0,9658370.0,The Perfect Match,1180,3552,6.0,USA,R,5000000.0,2016.0,4.5,740,
82.0,99.0,9628751.0,Digimon: The Movie,5164,315,0.0,USA,PG,5000000.0,2000.0,5.9,207,
92.0,12.0,8786715.0,Saved!,40274,5668,5.0,USA,G,5000000.0,2004.0,6.9,0,
112.0,66.0,3432342.0,The Barbarian Invasions,24921,253,2.0,Canada,R,6000000.0,2003.0,7.7,0,
90.0,23.0,6755271.0,The Forsaken,7319,3004,4.0,USA,R,5000000.0,2001.0,5.3,327,
150.0,3.0,6157157.0,UHF,21416,3942,1.0,USA,G,5000000.0,1989.0,7.0,0,
91.0,84.0,5480318.0,Slums of Beverly Hills,9427,2691,0.0,USA,R,5000000.0,1998.0,6.6,462,
95.0,4000.0,5308707.0,Made,15053,5245,2.0,USA,R,5000000.0,2001.0,6.4,393,
97.0,0.0,5009677.0,Moon,260607,19404,0.0,UK,R,5000000.0,2009.0,7.9,47000,
112.0,460.0,4306697.0,The Sweet Hereafter,26720,2820,0.0,Canada,R,5000000.0,1997.0,7.7,920,
122.0,22.0,3950029.0,Of Gods and Men,12411,416,0.0,France,G,4000000.0,2010.0,7.2,0,
110.0,19.0,4040588.0,Bottle Shock,12233,25676,0.0,USA,G,5000000.0,2008.0,6.8,0,
108.0,0.0,3049135.0,Heavenly Creatures,50197,14574,2.0,Other,R,5000000.0,1994.0,7.4,0,
121.0,35.0,4700361.0,90 Minutes in Heaven,2047,6617,0.0,USA,G,5000000.0,2015.0,4.6,0,
97.0,7.0,2711210.0,Everything Must Go,40305,10517,1.0,USA,R,5000000.0,2010.0,6.4,0,
116.0,52.0,1980338.0,Zero Effect,12366,1209,2.0,USA,R,5000000.0,1998.0,7.0,507,
94.0,122.0,1082044.0,The Machinist,281649,24994,0.0,Other,R,5000000.0,2004.0,7.7,21000,
103.0,261.0,1100000.0,Light Sleeper,3665,1201,0.0,USA,R,5000000.0,1992.0,6.8,247,
112.0,52.0,2445646.0,Kill the Messenger,32382,12897,1.0,USA,R,5000000.0,2014.0,7.0,13000,
91.0,263.0,2221809.0,Rabbit Hole,40618,1582,0.0,USA,G,5000000.0,2010.0,7.0,0,
98.0,13.0,296665.0,Party Monster,12675,5185,1.0,USA,R,5000000.0,2003.0,6.3,0,
95.0,57.0,3219029.0,Green Room,28845,1836,0.0,USA,R,5000000.0,2015.0,7.1,10000,
99.0,0.0,830210.0,Atlas Shrugged: Who Is John Galt?,1900,3382,0.0,USA,G,5000000.0,2014.0,4.4,0,
91.0,0.0,1040879.0,Bottle Rocket,54478,648,0.0,USA,R,7000000.0,1996.0,7.1,0,
97.0,18000.0,326308.0,Albino Alligator,6632,13718,3.0,USA,R,5000000.0,1996.0,6.1,225,
90.0,6.0,124720.0,"Lovely, Still",1560,4987,0.0,USA,PG,5000000.0,2008.0,7.3,777,
90.0,204.0,99147.0,Desert Blue,1884,3207,3.0,USA,R,2000000.0,1998.0,6.2,69,
94.0,0.0,65069140.0,The Visit,65299,1010,1.0125460080575466,USA,G,5000000.0,2015.0,6.2,27000,
90.0,0.0,65087.0,Redacted,8824,408,0.0,USA,R,5000000.0,2007.0,6.2,559,
103.0,34.0,16066.0,Fascination,1207,1789,0.0,Germany,R,5000000.0,2004.0,3.3,40,
105.0,0.0,37440.0,Rudderless,12672,1986,1.0,USA,R,5000000.0,2014.0,7.5,0,
113.0,44.0,617228.0,I Served the King of England,6183,92,1.0,Other,R,84450000.0,2006.0,7.4,1000,
148.0,0.0,24475416.0,Sling Blade,72443,3967,0.0,USA,R,890000.0,1996.0,8.0,0,
93.0,0.0,47277326.0,Hostel,138814,2990,0.0,USA,R,4800000.0,2005.0,5.9,0,
94.0,187.0,1247453.0,Tristram Shandy: A Cock and Bull Story,11202,3690,0.0,UK,R,2800000.0,2005.0,6.8,750,
121.0,337.0,1729969.0,Take Shelter,68211,1520,0.0,USA,R,5000000.0,2011.0,7.4,14000,
118.0,7.0,1705139.0,Lady in White,4695,2545,0.0,USA,R,4700000.0,1988.0,6.7,0,
101.0,365.0,8025872.0,The Texas Chainsaw Massacre 2,19234,302,3.0,USA,NC-17,4700000.0,1986.0,5.5,0,
90.0,0.0,778565.0,Only God Forgives,83234,34779,1.0,Other,R,4800000.0,2013.0,5.7,30000,
100.0,3.0,513836.0,The Names of Love,6304,143,1.0,France,R,4600000.0,2010.0,7.2,0,
97.0,4.0,434417.0,Savage Grace,8867,15093,1.0,Other,R,4600000.0,2007.0,5.9,0,
96.0,37.0,81200000.0,Police Academy,87739,3113,0.0,USA,R,4500000.0,1984.0,6.7,0,
117.0,179.0,52700832.0,Four Weddings and a Funeral,107923,1862,4.0,UK,R,4500000.0,1994.0,7.1,0,
108.0,0.0,13060843.0,25th Hour,149528,26050,0.0,USA,R,15000000.0,2002.0,7.7,0,
109.0,0.0,3798532.0,Bound,41138,3668,0.0,USA,R,4500000.0,1996.0,7.4,2000,
102.0,0.0,3609278.0,Requiem for a Dream,573541,2235,0.0,USA,R,4500000.0,2000.0,8.4,38000,
115.0,98.0,1687311.0,Tango,2412,371,3.0,Other,G,700000000.0,1998.0,7.2,539,
98.0,10.0,10429707.0,Moms' Night Out,10483,2705,1.4093730724556228,USA,PG,5000000.0,2014.0,5.4,0,
133.0,219.0,727883.0,Donnie Darko,580999,17040,1.0,USA,R,4500000.0,2001.0,8.1,33000,
122.0,4.0,713413.0,Character,9171,48,1.0,Other,R,4500000.0,1997.0,7.8,689,
106.0,68.0,410241.0,Spun,32357,2110,0.0,USA,R,2000000.0,2002.0,6.8,3000,
112.0,0.0,211667.0,Lady Vengeance,53508,907,0.0,Other,R,4200000000.0,2005.0,7.7,4000,
99.0,0.0,92191.0,Mean Machine,29463,29325,1.0,UK,R,2500000.0,2001.0,6.5,0,
110.0,143.0,49413.0,Exiled,6919,398,0.0,Other,R,35000000.0,2006.0,7.3,528,
104.0,0.0,108229.0,After.Life,30836,15860,1.0,USA,R,4500000.0,2009.0,5.9,7000,
103.0,249.0,8691.0,Falcon Rising,4952,3089,1.0,USA,R,4500000.0,2014.0,5.8,0,
112.0,63.0,26345.0,The Sweeney,16445,4810,4.0,UK,R,3000000.0,2012.0,6.1,0,
101.0,51.0,20772796.0,Whale Rider,34232,497,1.0,Other,G,6000000.0,2002.0,7.6,0,
104.0,335.0,1487477.0,Night Watch,47097,206,0.0,Other,R,4200000.0,2004.0,6.5,0,
112.0,277.0,62549000.0,The Crying Game,41361,2412,0.0,UK,R,2300000.0,1992.0,7.3,0,
94.0,84.0,105500000.0,Porky's,31260,582,0.0,Canada,R,4000000.0,1981.0,6.2,0,0.4934210526315789
90.0,0.0,101055.0,Survival of the Dead,17478,1951,0.0,USA,R,4000000.0,2009.0,5.0,0,
101.0,0.0,44566004.0,Lost in Translation,321283,32015,0.0,USA,R,4000000.0,2003.0,7.8,17000,
112.0,395.0,31252964.0,Monster's Ball,71495,13707,1.0,USA,R,4000000.0,2001.0,7.1,0,
95.0,9.0,131175.0,Maggie,30219,1885,2.0,USA,G,8500000.0,2015.0,5.6,22000,
111.0,81.0,31968347.0,Leaving Las Vegas,93894,14823,0.0,USA,R,3600000.0,1995.0,7.6,0,
91.0,357.0,35385560.0,The Boy Next Door,27198,4807,1.0,USA,R,4000000.0,2015.0,4.6,8000,
106.0,450.0,20803237.0,The Kids Are All Right,110616,18645,1.0,USA,R,3500000.0,2010.0,7.1,16000,
93.0,0.0,13008928.0,They Live,73501,837,0.0,USA,R,4000000.0,1988.0,7.3,27000,
93.0,8.0,15152879.0,The Last Exorcism Part II,13506,46868,0.0,France,G,5000000.0,2013.0,4.0,0,
165.0,0.0,25359200.0,Boyhood,266020,673,0.0,USA,R,4000000.0,2014.0,8.0,92000,
96.0,11000.0,10515579.0,Scoop,66840,20132,0.0,UK,G,4000000.0,2006.0,6.7,0,
93.0,69.0,10097096.0,The Wash,5612,955,2.0,USA,R,4000000.0,2001.0,4.6,842,
82.0,69.0,9821335.0,3 Strikes,1415,3354,1.0,USA,R,6000000.0,2000.0,4.0,118,
101.0,47.0,8243880.0,The Cooler,28714,3086,1.0,USA,R,3200000.0,2003.0,7.0,762,
81.0,5.0,7825820.0,The Night Listener,13086,50831,0.0,USA,R,4000000.0,2006.0,5.9,576,
105.0,171.0,7159147.0,The Orphanage,120189,954,0.0,Other,R,3400000.0,2007.0,7.5,11000,
86.0,89.0,17314483.0,A Haunted House 2,14621,4073,2.0,USA,R,4000000.0,2014.0,4.7,0,
110.0,675.0,6525762.0,The Rules of Attraction,44339,19928,2.0,USA,R,4000000.0,2002.0,6.7,0,
110.0,99.0,4301331.0,Four Rooms,78241,7921,6.0,USA,R,4000000.0,1995.0,6.7,0,
104.0,30.0,4046737.0,Secretary,67949,2251,1.0,USA,R,4000000.0,2002.0,7.1,15000,
96.0,2.0,3713002.0,The Real Cancun,3611,972,1.0,USA,R,8000000.0,2003.0,2.7,131,
110.0,0.0,3468572.0,Talk Radio,10073,1966,0.0,USA,R,4000000.0,1988.0,7.3,816,
84.0,378.0,2892582.0,Waiting for Guffman,22697,3559,0.0,USA,R,4000000.0,1996.0,7.6,0,
94.0,24.0,2800000.0,Love Stinks,4377,2662,3.0,USA,R,4000000.0,1999.0,5.8,309,
93.0,131.0,2426851.0,You Kill Me,16224,776,1.0,USA,R,4000000.0,2007.0,6.5,830,
96.0,101.0,1325073.0,Thumbsucker,18762,1208,0.0,USA,R,4000000.0,2005.0,6.6,708,
101.0,21.0,864959.0,Mirrormask,20275,1215,0.0,UK,PG,4000000.0,2005.0,6.9,0,
102.0,330.0,2601847.0,Samsara,22457,48,0.0,USA,G,4000000.0,2011.0,8.5,26000,
87.0,101.0,800000.0,The Barbarians,2308,1700,0.0,USA,R,4000000.0,1987.0,4.8,550,
99.0,60.0,562059.0,Poolhall Junkies,8535,3130,4.0,USA,R,4000000.0,2002.0,7.0,872,
106.0,81.0,399793.0,The Loss of Sexual Innocence,2877,4343,0.0,USA,R,4000000.0,1999.0,5.4,111,
117.0,234.0,371897.0,Joe,36494,13607,2.0,USA,R,4000000.0,2013.0,6.9,11000,
99.0,13.0,302204.0,Shooting Fish,6705,975,3.0,UK,PG,3000000.0,1997.0,6.6,167,
102.0,212.0,354704.0,Prison,2705,11083,0.0,USA,R,1300000.0,1987.0,5.9,314,
85.0,0.0,265107.0,Psycho Beach Party,4617,2282,1.0,Other,R,1500000.0,2000.0,6.3,614,
86.0,8.0,185577.0,The Big Tease,2133,2805,1.0,UK,R,4000000.0,1999.0,6.3,182,
120.0,45.0,100412.0,"Buen Día, Ramón",2112,824,0.0,Other,G,4000000.0,2013.0,7.7,0,
106.0,0.0,58214.0,Trust,34224,916,0.0,USA,R,9500000.0,2010.0,7.0,10000,
103.0,272.0,75078.0,An Everlasting Piece,1398,1403,4.0,USA,R,14000000.0,2000.0,6.3,132,
93.0,12.0,64359.0,Among Giants,811,643,1.0,UK,R,2500000.0,1998.0,5.9,108,
112.0,105.0,317125.0,Adore,23334,25269,0.0,Other,R,16000000.0,2013.0,6.2,0,
113.0,58.0,146402.0,Mondays in the Sun,9913,387,1.0,Other,R,4000000.0,2002.0,7.7,0,
98.0,53.0,18469.0,Stake Land,34263,1038,1.0,USA,R,650000.0,2010.0,6.5,0,
92.0,19.0,12836.0,The Last Time I Committed Suicide,1686,20135,1.0,USA,R,4000000.0,1997.0,5.8,161,
106.0,19.0,20262.0,Futuro Beach,1738,629,2.0,Other,R,4000000.0,2014.0,6.1,278,
93.0,55.0,4063.0,Inescapable,2086,242,3.0,Canada,R,4000000.0,2012.0,5.2,657,
104.0,10.0,143653.0,Desert Dancer,1177,1281,0.0,UK,G,4000000.0,2014.0,6.0,0,
95.0,89.0,37606.0,Defendor,31836,2658,0.0,Canada,R,3500000.0,2009.0,6.8,0,
99.0,29.0,19959.0,The Good Heart,3579,298,2.0,Other,R,3800000.0,2009.0,6.9,0,
109.0,13.0,2706659.0,The History Boys,17770,5977,0.0,UK,R,2000000.0,2006.0,6.9,0,
91.0,11.0,45857453.0,The Full Monty,82232,2323,3.0,UK,R,3500000.0,1997.0,7.2,0,
88.0,104.0,83400000.0,Airplane!,160281,2726,0.0,USA,PG,3500000.0,1980.0,7.8,16000,
97.0,473.0,27900000.0,Friday,74626,3455,1.0,USA,R,3500000.0,1995.0,7.3,8000,
97.0,117.0,27900000.0,Menace II Society,39508,3036,2.0,USA,R,3500000.0,1993.0,7.5,0,
85.0,10.0,14000000.0,Creepshow 2,15956,3617,0.0,USA,R,3500000.0,1987.0,6.0,1000,
92.0,22.0,25138292.0,The Witch,66483,1122,0.0,USA,R,3500000.0,2015.0,6.8,43000,
93.0,0.0,10305534.0,I Got the Hook Up,1721,987,2.0,USA,R,3500000.0,1998.0,3.9,280,
96.0,0.0,9449219.0,She's the One,13949,995,2.0,USA,R,3500000.0,1996.0,6.1,453,
105.0,386.0,6390032.0,Gods and Monsters,24977,4238,2.0,USA,R,3500000.0,1998.0,7.5,0,
129.0,195.0,20167424.0,The Secret in Their Eyes,131831,1044,0.0,Other,R,2000000.0,2009.0,8.2,33000,
37.0,0.0,5923044.0,Evil Dead II,113451,1347,0.0,USA,NC-17,3600000.0,1987.0,7.8,0,
81.0,0.0,3293258.0,Pootie Tang,11399,2238,0.0,USA,G,3000000.0,2001.0,5.2,0,
106.0,22.0,886410.0,La otra conquista,1024,222,0.0,Other,R,3500000.0,1998.0,6.8,140,
103.0,12.0,252652.0,Trollhunter,54104,44,0.0,Other,G,19900000.0,2010.0,7.0,38000,
101.0,0.0,220234.0,Ira & Abby,1950,3574,3.0,USA,R,3500000.0,2006.0,6.5,360,
98.0,9.0,101228.0,Winter Passing,7228,20009,4.0,USA,R,3500000.0,2005.0,6.4,414,
91.0,23.0,96793.0,D.E.B.S.,12188,6380,3.0,USA,G,3500000.0,2004.0,5.3,1000,
105.0,28.0,123777.0,The Masked Saint,342,1043,0.0,Canada,G,3500000.0,2016.0,4.7,0,
80.0,10.0,77413017.0,March of the Penguins,45984,11218,0.0,France,G,8000000.0,2005.0,7.6,0,
107.0,78.0,5354039.0,Margin Call,92599,22834,8.0,USA,R,3500000.0,2011.0,7.1,21000,
92.0,0.0,2926565.0,Choke,28573,3608,0.0,USA,R,3000000.0,2008.0,6.5,0,
107.0,141.0,13092000.0,Whiplash,399138,26495,0.0,USA,R,3300000.0,2014.0,8.5,129000,
135.0,353.0,7563397.0,City of God,533200,1211,0.0,Other,R,3300000.0,2002.0,8.7,28000,
99.0,8.0,104257.0,Human Traffic,19194,1430,2.0,UK,R,2200000.0,1999.0,7.1,0,
115.0,346.0,610968.0,The Hunt,170155,216,1.0,Other,R,3800000.0,2012.0,8.3,60000,
91.0,38.0,8108247.0,Bella,9607,2747,0.0,USA,G,3300000.0,2006.0,7.4,0,
92.0,4.0,7680.0,Dreaming of Joseph Lees,704,2020,0.0,USA,R,2000000.0,1999.0,6.4,100,
101.0,13.0,6517198.0,Maria Full of Grace,30474,308,0.0,Other,R,3000000.0,2004.0,7.5,0,
105.0,101.0,5776314.0,Beginners,73349,2016,4.0,USA,R,3200000.0,2010.0,7.2,15000,
94.0,0.0,16501785.0,Trainspotting,469561,3559,4.0,UK,R,3500000.0,1996.0,8.2,21000,
115.0,0.0,38168022.0,The Original Kings of Comedy,4687,1964,0.0,USA,R,3000000.0,2000.0,6.6,290,
98.0,21.0,84749884.0,Paranormal Activity 2,82133,1081,0.0,USA,R,3000000.0,2010.0,5.7,14000,
91.0,52.0,24788807.0,Waking Ned Devine,21245,1965,0.0,UK,PG,3000000.0,1998.0,7.4,0,
120.0,909.0,21244913.0,Bowling for Columbine,123090,1779,2.0,Germany,R,4000000.0,2002.0,8.0,4000,
87.0,28.0,30000000.0,A Nightmare on Elm Street 2: Freddy's Revenge,43485,1472,0.0,USA,R,2200000.0,1985.0,5.4,0,
117.0,133.0,20966644.0,A Room with a View,29610,1665,0.0,UK,R,3000000.0,1985.0,7.4,0,
85.0,65.0,64423650.0,The Purge,139329,3708,0.0,USA,R,3000000.0,2013.0,5.7,31000,
110.0,301.0,48056940.0,Sinister,155153,2239,0.0,USA,R,3000000.0,2012.0,6.8,58000,
113.0,9.0,19184015.0,Martin Lawrence Live: Runteldat,1466,159,1.0,USA,R,3000000.0,2002.0,5.4,63,
98.0,188.0,24629916.0,Air Bud,12942,4277,0.0,USA,PG,3000000.0,1997.0,5.1,902,
86.0,41.0,19472057.0,Jason Lives: Friday the 13th Part VI,25332,1862,0.0,USA,R,3000000.0,1986.0,5.9,0,
100.0,32.0,15369573.0,Spaced Invaders,2580,1441,1.0,USA,PG,3000000.0,1990.0,5.3,710,
91.0,18.0,15935068.0,Jason Goes to Hell: The Final Friday,19331,2899,0.0,USA,R,2500000.0,1993.0,4.3,949,
100.0,1000.0,11694528.0,Dave Chappelle's Block Party,7721,2165,0.0,USA,R,3000000.0,2005.0,7.2,635,
84.0,23.0,10017041.0,Next Day Air,8265,4815,3.0,USA,R,3000000.0,2009.0,5.9,545,
99.0,18.0,7059537.0,Phat Girlz,8279,2321,0.0,USA,G,3000000.0,2006.0,3.0,837,
109.0,0.0,8114507.0,Before Midnight,95362,328,1.0,USA,R,3000000.0,2013.0,7.9,62000,
95.0,4.0,7888703.0,Teen Wolf Too,8465,1389,1.0,USA,PG,3000000.0,1987.0,3.2,491,
97.0,152.0,7282851.0,Phantasm II,9502,1395,1.0,USA,R,3000000.0,1988.0,6.5,812,
90.0,15.0,5844929.0,Real Women Have Curves,6000,2510,1.0,USA,G,3000000.0,2002.0,7.0,595,
96.0,70.0,4170647.0,East Is East,14548,1616,0.0,UK,R,1900000.0,1999.0,6.9,1000,
82.0,0.0,4142507.0,Whipped,3665,858,1.0,USA,R,3000000.0,2000.0,4.4,131,
109.0,300.0,4109095.0,Kama Sutra: A Tale of Love,8239,1292,0.0,USA,R,3000000.0,1996.0,6.0,0,
98.0,16.0,3902679.0,Warlock: The Armageddon,3943,1806,0.0,USA,R,3000000.0,1993.0,5.3,217,
95.0,45.0,3559990.0,8 Heads in a Duffel Bag,8005,1363,0.0,USA,R,3000000.0,1997.0,5.3,417,
104.0,11.0,3287435.0,Thirteen Conversations About One Thing,8603,12250,2.0,USA,R,4500000.0,2001.0,7.1,430,
87.0,18.0,3071947.0,Jawbreaker,18711,9555,3.0,USA,R,3500000.0,1999.0,5.4,0,
108.0,232.0,2961991.0,Basquiat,15885,11459,4.0,USA,R,3300000.0,1996.0,6.9,0,
94.0,151.0,2912363.0,Tsotsi,25063,278,1.0,UK,R,3000000.0,2005.0,7.3,0,
89.0,269.0,2223990.0,DysFunktional Family,761,539,1.0,USA,R,3000000.0,2003.0,6.6,26,
102.0,0.0,1821983.0,Tusk,31089,43810,0.0,USA,R,3000000.0,2014.0,5.4,20000,
120.0,0.0,2181290.0,Oldboy,356181,852,0.0,Other,R,3000000.0,2003.0,8.4,43000,
110.0,13.0,2848578.0,Letters to God,3942,1567,0.0,USA,PG,3500000.0,2010.0,6.3,0,
86.0,59.0,703002.0,Hobo with a Shotgun,37495,1249,4.0,Canada,R,3000000.0,2011.0,6.1,37000,
101.0,0.0,3105269.0,Compadres,368,1335,2.0,Other,R,3000000.0,2016.0,5.0,174,
87.0,84.0,252726.0,Love's Abiding Joy,1289,2715,0.0,USA,PG,3000000.0,2006.0,7.2,76,
87.0,21.0,418268.0,Bachelorette,37156,8353,3.0,USA,R,3000000.0,2012.0,5.3,0,
93.0,78.0,200803.0,Tim and Eric's Billion Dollar Movie,7988,1467,3.0,USA,R,3000000.0,2012.0,5.3,0,
98.0,7.0,95016.0,Summer Storm,11074,362,0.0,Germany,R,2700000.0,2004.0,7.4,442,
100.0,27.0,73678.0,Fort McCoy,266,4374,1.0,USA,R,3000000.0,2011.0,5.9,348,
88.0,26.0,143000.0,Chain Letter,4122,1495,0.0,USA,R,5000000.0,2009.0,4.1,0,
97.0,700.0,39852.0,Just Looking,1238,1030,1.0,USA,R,3000000.0,1999.0,6.7,117,
122.0,87.0,22000.0,The Divide,30511,4920,4.0,Germany,R,3000000.0,2011.0,5.8,0,
96.0,15.0,5005.0,Tanner Hall,2280,1929,2.0,USA,R,3000000.0,2009.0,5.9,448,
113.0,179.0,5595428.0,Central Station,28951,167,0.0,Other,R,2900000.0,1998.0,8.0,0,
105.0,39.0,3123749.0,Boynton Beach Club,746,1231,8.0,USA,R,1500000.0,2005.0,6.5,88,
93.0,4.0,100675.0,Freakonomics,5695,2305,0.0,USA,G,3000000.0,2010.0,6.4,0,
89.0,192.0,3645438.0,High Tension,55040,923,1.0,France,R,2200000.0,2003.0,6.8,0,
116.0,153.0,22201636.0,Hustle & Flow,33567,727,1.0,USA,R,8000000.0,2005.0,7.4,0,
88.0,152.0,19170001.0,Friday the 13th Part VII: The New Blood,21359,1855,0.0,USA,R,2800000.0,1988.0,5.3,0,
